_id,contentId,collectionId,contentType,language,contentIndex,tags,createdAt,text,multilingual,mech1_type,mech1_question,mech1_option1,mech1_option2,mech1_option3,mech1_correct,mech2_type,mech2_question,mech2_option1,mech2_option2,mech2_option3,mech2_correct,mech3_type,mech3_question,mech3_option1,mech3_option2,mech3_option3,mech3_correct
69f87da38639790c76fd8666,b7cf818c-9fe5-4aec-8299-2a4a65e66837,2c3fbac1-ecb6-4464-908d-30753f9fa4db,sentence,hi,109,M5_HI_MECH,2026-05-04T10:41:59.823Z,मोहित किसके पीछे खड़ा है?,,mcq,मोहित किसके पीछे खड़ा है?,खिड़की,कुर्सी,दरवाजे़,3,jumbled,है? किसके मोहित पीछे खड़ा,,,,,,,,,,
69f87da38639790c76fd8668,de14399a-45fe-4af8-b862-bafa7efbb554,2c3fbac1-ecb6-4464-908d-30753f9fa4db,sentence,hi,113,M5_HI_MECH,2026-05-04T10:41:59.823Z,कछुए के पीठ पर कौन सवार है?,,mcq,कछुए के पीठ पर कौन सवार है?,खरगोश,बंदर,कुत्ता,1,jumbled,पर कछुए सवार के कौन पीठ है?,,,,,,,,,,
69f87da38639790c76fd866a,5ac77db5-3ee6-404a-8a44-46e86eea3c0e,2c3fbac1-ecb6-4464-908d-30753f9fa4db,sentence,hi,117,M5_HI_MECH,2026-05-04T10:41:59.823Z,पेड़ पर कितनी चिड़ियाँ हैं?,,mcq,पेड़ पर कितनी चिड़ियाँ हैं?,चार चिड़ियाँ,तीन चिड़ियाँ,दो चिड़ियाँ,2,jumbled,पर कितने है? चिड़ियाँ पेड़,,,,,,,,,,
69f87da3cf4946d235a4998d,70c837cb-309e-46db-a746-691bbba15658,2c3fbac1-ecb6-4464-908d-30753f9fa4db,sentence,hi,110,M5_HI_MECH,2026-05-04T10:41:59.823Z,मारिया किसके नीचे छुपी है?,,mcq,मारिया किसके नीचे छुपी है?,पलंग,मेज़,खिड़की,1,jumbled,नीचे किसके मारिया छुपी है?,,,,,,,,,,
69f87da3cf4946d235a4998f,233f1496-0a1e-4699-bca7-481a9a69e8bf,2c3fbac1-ecb6-4464-908d-30753f9fa4db,sentence,hi,114,M6_HI_MECH,2026-05-04T10:41:59.823Z,कछुआ और खरगोश क्या खा रहे है?,,mcq,कछुआ और खरगोश क्या खा रहे है?,बड़ी गाजर,छोटी मूली,फूल गोभी,1,jumbled,क्या और खा रहे है? कछुआ खरगोश,,,,,,,,,,
69f87da3cf4946d235a49991,21b48a9f-2abe-4f45-91af-ea8ee1ea4980,2c3fbac1-ecb6-4464-908d-30753f9fa4db,sentence,hi,118,M6_HI_MECH,2026-05-04T10:41:59.823Z,आकाश में पेड़ के ऊपर क्या उड़ रहे है? ,,mcq,आकाश में पेड़ के ऊपर क्या उड़ रहे है? ,जहाज,पक्षी,फूल,2,jumbled,है? में के ऊपर आकाश रहे उड़ पेड़ क्या,,,,,,,,,,
69faddcb245ea0aba052b816,92a485a4-7f94-442d-a265-86bd5e510bd9,6e4c74c6-00d2-46ba-90f0-5baaa4ba992d,paragraph,hi,2,M7_HI_MECH,2026-05-06T05:56:21.159Z,अम्मा जय के साथ हैं। जय बहुत खुश है। वे किस बारे में बात कर रहे हैं?,,mcq,अम्मा जय के साथ हैं। जय बहुत खुश है। वे किस बारे में बात कर रहे हैं?,आकाश में चाँद,पेड़ पर चिड़िया ,नदी में मछली ,1,jumbled,बारे के साथ है। किस वे में हैं। रहे बहुत जय अम्मा जय खुश हैं? कर बात,,,,,,,,,,
69faddcb66837dc8bbc2266e,1d98e4ac-d0c4-4406-aa73-c5f27bc9a352,6e4c74c6-00d2-46ba-90f0-5baaa4ba992d,paragraph,hi,3,M7_HI_MECH,2026-05-06T05:56:21.159Z,शाम का समय था। दादा-दादी बातें कर रहे थे। वे किस चीज़ पर बैठे थे?,,mcq,शाम का समय था। दादा-दादी बातें कर रहे थे। वे किस चीज़ पर बैठे थे?,बस में बैठे थे,बेंच पर बैठे थे,कार में बैठे थे ,2,jumbled,शाम थे। चीज़ बैठे बातें वे था। का कर थे? समय किस दादा-दादी पर रहे,,,,,,,,,,
69faddcbc5221c5660cd3c92,567d0e6e-9e76-4fff-9894-0bc8ff6c0114,6e4c74c6-00d2-46ba-90f0-5baaa4ba992d,paragraph,hi,1,M7_HI_MECH,2026-05-06T05:56:21.159Z,मेरी को हवा प्यारी लगती है | सूरज और बारिश भी। चित्र में मेरी को और क्या प्यारा लगता है?,,mcq,मेरी को हवा प्यारी लगती है | सूरज और बारिश भी। चित्र में मेरी को और क्या प्यारा लगता है?,जानवर और मछलियाँ भी ।,समुद्र और रेत भी ।,फूल और फल भी।,2,jumbled,सूरज और | को भी। प्यारी मेरी हवा बारिश क्या है? मेरी लगता प्यारा है और को लगती,,,,,,,,,,
69faddcc245ea0aba052b818,e6baefc9-3bad-4e88-91dd-6fb9afcf5ccc,6e4c74c6-00d2-46ba-90f0-5baaa4ba992d,paragraph,hi,6,M7_HI_MECH,2026-05-06T05:56:21.159Z,रंग रंगीली होली आई | सबके मन को होली भायी। मुन्ना क्या बजाकर गीत गा रहा है?,,mcq,रंग रंगीली होली आई | सबके मन को होली भायी। मुन्ना क्या बजाकर गीत गा रहा है?,डमरू बजाकर,सितार बजाकर ,ढोल बजाकर,3,jumbled,रहा बजाकर आई रंग होली है? को भायी। | रंगीली सबके गीत मन मुन्ना क्या होली गा,,,,,,,,,,
69faddcc245ea0aba052b81a,91ecd3b0-5917-4c42-bc09-081bd083730a,6e4c74c6-00d2-46ba-90f0-5baaa4ba992d,paragraph,hi,9,M7_HI_MECH,2026-05-06T05:56:21.159Z,एक मुर्गी और एक बत्तख थे | वे मेला देखने गाँव जा रहे थे। रास्ते में क्या पार करना पड़ा?,,mcq,एक मुर्गी और एक बत्तख थे | वे मेला देखने गाँव जा रहे थे। रास्ते में क्या पार करना पड़ा?,सड़क पार करनी पड़ा,नदी पार करनी पड़ा,पुल पार करनी पड़ा,2,jumbled,वे एक | मुर्गी गाँव थे बत्तख में क्या देखने रास्ते पार जा मेला एक पड़ा? करना रहे थे। और,,,,,,,,,,
69faddcc9c807bc6072aeeb4,9bfc37c8-9597-4b34-b850-66243172d3d2,6e4c74c6-00d2-46ba-90f0-5baaa4ba992d,paragraph,hi,4,M7_HI_MECH,2026-05-06T05:56:21.159Z,पायल बगीचे में खड़ी है। बगीचे में दो गमलों में फूल लगे हैं। इन गमलों में कौनसे फूल हैं ?,,mcq,पायल बगीचे में खड़ी है। बगीचे में दो गमलों में फूल लगे हैं। इन गमलों में कौनसे फूल हैं ?,चमेली के फूल हैं,कमल के फूल हैं,गुलाब के फूल हैं,3,jumbled,? में बगीचे खड़ी बगीचे में हैं। में फूल लगे इन में पायल फूल है। कौनसे हैं गमलों गमलों दो,,,,,,,,,,
69faddcc9c807bc6072aeeb6,4c9866e2-941e-4904-b152-814a18f63516,6e4c74c6-00d2-46ba-90f0-5baaa4ba992d,paragraph,hi,7,M7_HI_MECH,2026-05-06T05:56:21.159Z,आज होली का दिन था। बच्चे रंग खेलते हुए बहुत खुश थे। माँ क्या कर रही हैं?,,mcq,आज होली का दिन था। बच्चे रंग खेलते हुए बहुत खुश थे। माँ क्या कर रही हैं?,मिठाई बांट रही हैं,रंग बांट रही हैं,पानी बांट रही हैं,1,jumbled,बहुत होली खेलते क्या रंग हैं? कर माँ का बच्चे थे। रही था। दिन खुश हुए आज,,,,,,,,,,
69faddccc5221c5660cd3c94,04c1612b-a88e-403d-beed-7e33f6015565,6e4c74c6-00d2-46ba-90f0-5baaa4ba992d,paragraph,hi,5,M7_HI_MECH,2026-05-06T05:56:21.159Z,सुशीला का जन्मदिन था। वह इसे खास तरीके से मनाना चाहती थी। वो अपने दोस्तों के साथ क्या कर रही है ? ,,mcq,सुशीला का जन्मदिन था। वह इसे खास तरीके से मनाना चाहती थी। वो अपने दोस्तों के साथ क्या कर रही है ? ,केक काट रही है।,पेड़ लगा रही है।,चॉकलेट बांट रही है।,2,jumbled,इसे थी। वो है रही का था। अपने ? जन्मदिन साथ चाहती वह कर दोस्तों से तरीके मनाना खास के क्या सुशीला,,,,,,,,,,
69faddccc5221c5660cd3c96,6f69962e-65ff-4811-832d-1d7f283b1d5c,6e4c74c6-00d2-46ba-90f0-5baaa4ba992d,paragraph,hi,8,M7_HI_MECH,2026-05-06T05:56:21.159Z,रूपम और कुमार दोस्त हैं। वे होली के दिन मिले। वे खुशी से क्या कर रहे हैं?,,mcq,रूपम और कुमार दोस्त हैं। वे होली के दिन मिले। वे खुशी से क्या कर रहे हैं?,हाथ मिला रहे हैं,गले मिल रहे हैं,साथ में चल रहे है,2,jumbled,कर खुशी वे रहे रूपम क्या दोस्त हैं? हैं। दिन वे कुमार से के मिले। होली और,,,,,,,,,,
69faddcd245ea0aba052b81c,07c24387-05ec-414e-821b-7bba24c0dbba,6e4c74c6-00d2-46ba-90f0-5baaa4ba992d,paragraph,hi,13,M7_HI_MECH,2026-05-06T05:56:21.159Z,रविवार की दोपहर थी। कुमार को बहुत भूख लगी थी। माँ कुमार के लिए क्या बना रही हैं?,,mcq,रविवार की दोपहर थी। कुमार को बहुत भूख लगी थी। माँ कुमार के लिए क्या बना रही हैं?,रोटी बना रही हैं,चावल बना रही हैं,सब्ज़ी बना रही हैं,1,jumbled,की थी। बहुत भूख के कुमार को थी। लगी हैं? रविवार दोपहर माँ रही लिए बना क्या कुमार,,,,,,,,,,
69faddcd66837dc8bbc22670,7e3febe4-5ea5-492d-8d56-2f0d171e5dbe,6e4c74c6-00d2-46ba-90f0-5baaa4ba992d,paragraph,hi,10,M7_HI_MECH,2026-05-06T05:56:21.159Z,दादा-दादी मेले में गए। बरखा भी उनके साथ गई। बरखा क्या खाना चाहती थी?,,mcq,दादा-दादी मेले में गए। बरखा भी उनके साथ गई। बरखा क्या खाना चाहती थी?,फल खाना चाहती थी ,आइसक्रीम खाना चाहती थी ,चाट खाना चाहती थी,3,jumbled,साथ चाहती उनके गए। भी बरखा गई। क्या बरखा में दादा-दादी थी? मेले खाना,,,,,,,,,,
69faddcd66837dc8bbc22672,7cdd3a5e-3dc3-4a74-b16b-78623cafb395,6e4c74c6-00d2-46ba-90f0-5baaa4ba992d,paragraph,hi,14,M7_HI_MECH,2026-05-06T05:56:21.159Z,शाम का समय था। चंपक स्कूल से घर लौटा। चंपक किसके साथ खेल रहा है?,,mcq,शाम का समय था। चंपक स्कूल से घर लौटा। चंपक किसके साथ खेल रहा है?,चकला और बेलन के साथ,थाली और गिलास के साथ,थाली और करछुल के साथ,3,jumbled,का है? था। घर खेल चंपक लौटा। समय चंपक रहा स्कूल से साथ किसके शाम,,,,,,,,,,
69faddcd9c807bc6072aeeb8,46d7d4a4-f6d3-45ae-8a64-72a4f031ecd8,6e4c74c6-00d2-46ba-90f0-5baaa4ba992d,paragraph,hi,11,M7_HI_MECH,2026-05-06T05:56:21.159Z,बच्चों को मेला बहुत पसंद है। मेले में कई दुकानें हैं। चित्र में कौन सी मिठाई की दुकान है?,,mcq,बच्चों को मेला बहुत पसंद है। मेले में कई दुकानें हैं। चित्र में कौन सी मिठाई की दुकान है?,जलेबी की दुकान,जामून की दुकान,गुजिया की दुकान,1,jumbled,दुकानें बहुत कौन दुकान पसंद को कई मिठाई हैं। सी की में में है। मेला मेले चित्र बच्चों है?,,,,,,,,,,
69faddcd9c807bc6072aeeba,1ba6e176-fad6-4e27-91e4-aa7462a1a66e,6e4c74c6-00d2-46ba-90f0-5baaa4ba992d,paragraph,hi,15,M7_HI_MECH,2026-05-06T05:56:21.159Z,जमाल नई चीज़ें सीखना चाहता है। उसकी माँ उसे सीखने में मदद करती हैं। आज जमाल क्या सीखना चाहता है?,,mcq,जमाल नई चीज़ें सीखना चाहता है। उसकी माँ उसे सीखने में मदद करती हैं। आज जमाल क्या सीखना चाहता है?,चावल बनाना ,रोटी बनाना,सब्ज़ी बनाना,2,jumbled,उसकी में आज जमाल जमाल करती उसे नई माँ मदद सीखना चीज़ें सीखना चाहता है? हैं। चाहता है। सीखने क्या,,,,,,,,,,
69faddcdc5221c5660cd3c98,da295b3e-6985-444f-8499-71ff827a7754,6e4c74c6-00d2-46ba-90f0-5baaa4ba992d,paragraph,hi,12,M7_HI_MECH,2026-05-06T05:56:21.159Z,गाँव में मेला लगा हुआ था। मामाजी बच्चों को मेले में ले गए। बच्चे किस बात पर खुश हैं?,,mcq,गाँव में मेला लगा हुआ था। मामाजी बच्चों को मेले में ले गए। बच्चे किस बात पर खुश हैं?,चाट खाने पर खुश है,मिठाई खाने पर खुश है,पोशम्पा खेलने पर खुश हैं,2,jumbled,हैं? मेला बच्चे में बच्चों ले बात गए। में मेले हुआ किस लगा को गाँव खुश मामाजी पर था।,,,,,,,,,,
69faddce245ea0aba052b81e,0cbbbbb6-984f-40f3-91ff-65f235251c51,6e4c74c6-00d2-46ba-90f0-5baaa4ba992d,paragraph,hi,17,M7_HI_MECH,2026-05-06T05:56:21.159Z,शाम का समय था। कुमार अपने दोस्तों के साथ खेल रहा था। कुमार और उसके दोस्त क्या खेल रहे थे?,,mcq,शाम का समय था। कुमार अपने दोस्तों के साथ खेल रहा था। कुमार और उसके दोस्त क्या खेल रहे थे?,झूलम-झूली खेल रहे थे,गुल्ली -डंडा खेल रहे थे,छुपन-छुपाई खेल रहे थे,3,jumbled,रहा शाम कुमार दोस्तों दोस्त कुमार रहे साथ थे? का खेल था। उसके और समय क्या के खेल था। अपने,,,,,,,,,,
69faddce245ea0aba052b820,0dcda6d3-6748-4e91-a381-efce3063ea85,6e4c74c6-00d2-46ba-90f0-5baaa4ba992d,paragraph,hi,21,M7_HI_MECH,2026-05-06T05:56:21.159Z,मेघा एक बहादुर लड़की है। उसे खेती करना पसंद है। चित्र में मेघा क्या कर रही है?,,mcq,मेघा एक बहादुर लड़की है। उसे खेती करना पसंद है। चित्र में मेघा क्या कर रही है?,ट्रैक्टर चला रही है,हल चला रही है,खेत में पानी डाल रही है,1,jumbled,बहादुर है। क्या खेती मेघा लड़की मेघा करना रही कर में है? है। एक पसंद चित्र उसे,,,,,,,,,,
69faddce66837dc8bbc22674,ae427913-e366-43ca-b7cd-7f3d78a789dc,6e4c74c6-00d2-46ba-90f0-5baaa4ba992d,paragraph,hi,18,M7_HI_MECH,2026-05-06T05:56:21.159Z,सुशील अपने बगीचे में है। उसे पेड़-पौधे लगाने का शौक है। सुशील क्या कर रहा है?,,mcq,सुशील अपने बगीचे में है। उसे पेड़-पौधे लगाने का शौक है। सुशील क्या कर रहा है?,पानी डाल रहा है,बीज बो रहा है,सिर्फ देख रहा है,2,jumbled,क्या सुशील कर है? बगीचे सुशील रहा पेड़-पौधे अपने शौक का है। उसे लगाने है। में,,,,,,,,,,
69faddce66837dc8bbc22676,5c1bb0a2-3a7e-40eb-8ec2-6f98e4039d85,6e4c74c6-00d2-46ba-90f0-5baaa4ba992d,paragraph,hi,22,M7_HI_MECH,2026-05-06T05:56:21.159Z,एक भालू था। उसे नानी के घर दूर जाना था। रास्ते में खाने के लिए भालू क्या ले जा रहा था?,,mcq,एक भालू था। उसे नानी के घर दूर जाना था। रास्ते में खाने के लिए भालू क्या ले जा रहा था?,बोरा-भर टमाटर,बोरा-भर आलू,बोरा-भर प्याज ,2,jumbled,जाना लिए था। क्या के दूर जा भालू ले एक था। भालू उसे में रहा नानी खाने के रास्ते था? घर,,,,,,,,,,
69faddce9c807bc6072aeebc,6484365d-6126-4ae9-a86b-3dd2d0c8cee2,6e4c74c6-00d2-46ba-90f0-5baaa4ba992d,paragraph,hi,19,M7_HI_MECH,2026-05-06T05:56:21.159Z,मालती बैसाखियों के सहारे चलती है। वह खुशी से रहती है। चित्र में मालती क्या कर रही है?,,mcq,मालती बैसाखियों के सहारे चलती है। वह खुशी से रहती है। चित्र में मालती क्या कर रही है?,बकरी को खिला रही है,गाय को खिला रही है,कुत्ते को खिला रही है,1,jumbled,बैसाखियों है? मालती कर में सहारे के क्या रहती मालती खुशी है। चलती वह रही चित्र से है।,,,,,,,,,,
69faddcec5221c5660cd3c9a,90725b8c-029b-48af-bdf4-6c568a34dc05,6e4c74c6-00d2-46ba-90f0-5baaa4ba992d,paragraph,hi,16,M7_HI_MECH,2026-05-06T05:56:21.159Z,नीना के नाना बाज़ार गए। नाना नीना की पसंद के खूब सारे भुट्टे लाए। नाना भुट्टे कैसे लाए?,,mcq,नीना के नाना बाज़ार गए। नाना नीना की पसंद के खूब सारे भुट्टे लाए। नाना भुट्टे कैसे लाए?,एक थैली में,दो थैलियों में,तीन थैलियों में,2,jumbled,नाना नीना के नीना नाना पसंद भुट्टे गए। कैसे बाज़ार की के लाए? लाए। खूब भुट्टे सारे नाना,,,,,,,,,,
69faddcec5221c5660cd3c9c,d60fa976-07bf-4431-8afe-eae8f96f0f90,6e4c74c6-00d2-46ba-90f0-5baaa4ba992d,paragraph,hi,20,M7_HI_MECH,2026-05-06T05:56:21.159Z,गर्मी का मौसम था। माँ ने लाल मिर्च को सुखाया। चित्र में माँ क्या कर रही है?,,mcq,गर्मी का मौसम था। माँ ने लाल मिर्च को सुखाया। चित्र में माँ क्या कर रही है?,हल्दी पीस रही है,चावल पीस रही है,मिर्ची पीस रही है,3,jumbled,माँ चित्र सुखाया। रही गर्मी मिर्च माँ मौसम है? में था। ने का को कर क्या लाल,,,,,,,,,,
69faddcf245ea0aba052b822,4ffdac72-f8d0-4da7-a82b-561bc4504d6a,6e4c74c6-00d2-46ba-90f0-5baaa4ba992d,paragraph,hi,25,M7_HI_MECH,2026-05-06T05:56:21.159Z,एक हाथी पेड़ के नीचे बैठा था। एक बंदर उससे मिलने आया। हाथी से मिलने और कौन आया था?,,mcq,एक हाथी पेड़ के नीचे बैठा था। एक बंदर उससे मिलने आया। हाथी से मिलने और कौन आया था?,साँप और चूहा,सियार और चूहा,साँप और गिलहरी,1,jumbled,से एक उससे पेड़ के मिलने था। था? कौन बैठा हाथी एक और हाथी आया मिलने नीचे बंदर आया।,,,,,,,,,,
69faddcf245ea0aba052b824,2ee3fc70-fc69-4601-b5cc-4e7481d53bac,6e4c74c6-00d2-46ba-90f0-5baaa4ba992d,paragraph,hi,29,M7_HI_MECH,2026-05-06T05:56:21.159Z,रमा और रानी दो बहनें हैं। रानी हमेशा रमा के साथ रहती है। चित्र में रमा क्या कर रही है?,,mcq,रमा और रानी दो बहनें हैं। रानी हमेशा रमा के साथ रहती है। चित्र में रमा क्या कर रही है?,रमा ने चप्पल पहनी।,रमा ने पायल पहनी।,रमा ने जूते पहने।,1,jumbled,रमा साथ रहती रमा हैं। में रानी क्या के चित्र है? है। रानी दो रही कर और हमेशा बहनें रमा,,,,,,,,,,
69faddcf66837dc8bbc22678,0c287a0d-e00f-42b8-b9dd-0b77e6baf448,6e4c74c6-00d2-46ba-90f0-5baaa4ba992d,paragraph,hi,26,M7_HI_MECH,2026-05-06T05:56:21.159Z,एक हाथी जंगल में था। वह अपने दोस्त से मिलने गया। हाथी के सामने कौन चल रहा है?,,mcq,एक हाथी जंगल में था। वह अपने दोस्त से मिलने गया। हाथी के सामने कौन चल रहा है?,एक कुत्ता चल रहा है,एक गधा चल रहा है,एक बकरी चल रही है,3,jumbled,दोस्त था। के हाथी अपने गया। एक है? कौन में जंगल वह रहा मिलने चल से हाथी सामने,,,,,,,,,,
69faddcf9c807bc6072aeebe,34cf94b7-f4fc-4d05-bae0-6ec9c9bfd753,6e4c74c6-00d2-46ba-90f0-5baaa4ba992d,paragraph,hi,23,M7_HI_MECH,2026-05-06T05:56:21.159Z,जंगल में एक बंदर रहता था। एक दिन उसे भूख लगी।रास्ते में उसे क्या पड़े मिले ?,,mcq,जंगल में एक बंदर रहता था। एक दिन उसे भूख लगी।रास्ते में उसे क्या पड़े मिले ?,टमाटर पड़े हुए,प्याज पड़े हुए,आलू पड़े हुए,3,jumbled,पड़े ? बंदर मिले रहता क्या दिन उसे था। एक भूख लगी।रास्ते एक में जंगल में उसे,,,,,,,,,,
69faddcf9c807bc6072aeec0,0ffc28c0-33b5-47b4-8bac-bbc46823bd2f,6e4c74c6-00d2-46ba-90f0-5baaa4ba992d,paragraph,hi,27,M8_HI_MECH,2026-05-06T05:56:21.159Z,एक दिन गधे का मन मिठाई खाने का हुआ। गधे ने अपने मित्रों से कुछ मीठा खाने को माँगा। तब खरगोश ने गधे से क्या कहा ?,,mcq,एक दिन गधे का मन मिठाई खाने का हुआ। गधे ने अपने मित्रों से कुछ मीठा खाने को माँगा। तब खरगोश ने गधे से क्या कहा ?,लाल बिरंगी गाजर खा लो।,लाल बिरंगे टमाटर खा लो।,लाल बिरंगा अनार खा लो।,1,jumbled,से ? खरगोश कहा गधे गधे मित्रों का खाने मन माँगा। अपने दिन गधे ने ने एक मिठाई हुआ। खाने मीठा कुछ क्या का तब से को,,,,,,,,,,
69faddcfc5221c5660cd3c9e,e494ba7b-d3e1-4827-9556-050a6fe403ad,6e4c74c6-00d2-46ba-90f0-5baaa4ba992d,paragraph,hi,24,M7_HI_MECH,2026-05-06T05:56:21.159Z,शेर जंगल का राजा है। उसने सभी जानवरों को एक जगह इकट्ठा किया। वे कहाँ इकट्ठे हुए?,,mcq,शेर जंगल का राजा है। उसने सभी जानवरों को एक जगह इकट्ठा किया। वे कहाँ इकट्ठे हुए?,कुएँ के पास,तालाब के पास,समुद्र के पास,2,jumbled,एक वे शेर राजा इकट्ठा इकट्ठे कहाँ जंगल हुए? सभी जानवरों किया। का उसने जगह है। को,,,,,,,,,,
69faddcfc5221c5660cd3ca0,0bf7aa9b-d90b-4cda-afec-7accacab981a,6e4c74c6-00d2-46ba-90f0-5baaa4ba992d,paragraph,hi,28,M8_HI_MECH,2026-05-06T05:56:21.159Z,एक दिन गधे का मन घास खाने का नहीं हुआ। वह कुछ अलग खाना चाहता था। तब वह अपने दोस्तों के साथ कहाँ चल पड़ा?,,mcq,एक दिन गधे का मन घास खाने का नहीं हुआ। वह कुछ अलग खाना चाहता था। तब वह अपने दोस्तों के साथ कहाँ चल पड़ा?,फलों की दुकान पर चल पड़ा।,मिठाई की दुकान पर चल पड़ा।,सब्जी की दुकान पर चल पड़ा।,2,jumbled,दिन साथ-साथ को हुआ। ने गधे का एक पड़े माँगा। तब से सब अपने मन मिठाई का कुछ कहाँ ? मीठा खाने गधे चल मित्रों खाने,,,,,,,,,,
69faddd0245ea0aba052b826,7775e1a2-559b-4c5a-b9e3-2abe8820099d,6e4c74c6-00d2-46ba-90f0-5baaa4ba992d,paragraph,hi,33,M7_HI_MECH,2026-05-06T05:56:21.159Z,गरमियों के दिन थे। सौरभ के चाचा उसके लिए कुछ फल लाए। चाचा सौरभ के लिए कौन से फल लाए थे?,,mcq,गरमियों के दिन थे। सौरभ के चाचा उसके लिए कुछ फल लाए। चाचा सौरभ के लिए कौन से फल लाए थे?,चाचा सेब लेकर आए थे ,चाचा आम लेकर आए थे,चाचा अंगूर लेकर आए थे,2,jumbled,कुछ दिन लिए से के के के थे। फल चाचा कौन चाचा थे? लाए। लिए यों सौरभ गरमि फल सौरभ उसके लाए,,,,,,,,,,
69faddd066837dc8bbc2267a,971f8ff1-dd5f-4a4e-a1a2-754dda41f617,6e4c74c6-00d2-46ba-90f0-5baaa4ba992d,paragraph,hi,30,M9_HI_MECH,2026-05-06T05:56:21.159Z,रीना स्कूल से घर आकर खेलने जाती है। बाद में हाथ-मुह धोकर खाना खाती है। थकी हुई रीना को जल्दी ही नींद आ जाती है। चित्र में दादी क्या कर रही है?,,mcq,रीना स्कूल से घर आकर खेलने जाती है। बाद में हाथ-मुह धोकर खाना खाती है। थकी हुई रीना को जल्दी ही नींद आ जाती है। चित्र में दादी क्या कर रही है?,दादी प्यार से रीना को खिला रही है |,दादी प्यार से रीना को सुला रही है |,दादी प्यार से रीना को पानी पिला रही है |,2,jumbled,बाद को क्या है? खाना है। से रही जाती जल्दी दादी है। कर जाती थकी रानी चित्र धोकर में स्कूल घर आकर खेलने ही नींद आ हाथ-मुह में खाती हुई रीना है।,,,,,,,,,,
69faddd066837dc8bbc2267c,76e19e56-ed3b-4fe5-ac85-0d7530b9998d,6e4c74c6-00d2-46ba-90f0-5baaa4ba992d,paragraph,hi,34,M7_HI_MECH,2026-05-06T05:56:21.159Z,गर्मी की शाम थी। सभी दोस्त आम के बाग में गए। दोस्त किस चीज़ पर बैठे हैं?,,mcq,गर्मी की शाम थी। सभी दोस्त आम के बाग में गए। दोस्त किस चीज़ पर बैठे हैं?,दोस्त चारपाई पर बैठे हैं,दोस्त बेंच पर बैठे हैं ,दोस्त चटाई पर बैठे हैं ,1,jumbled,दोस्त थी। गर्मी किस सभी में हैं? दोस्त गए। बैठे के शाम बाग की पर आम चीज़,,,,,,,,,,
69faddd09c807bc6072aeec2,b17d7c94-5104-4ef3-b0da-f46d84972733,6e4c74c6-00d2-46ba-90f0-5baaa4ba992d,paragraph,hi,31,M8_HI_MECH,2026-05-06T05:56:21.159Z,चींटी और हाथी छुपन-छुपाई खेल रहे हैं। चींटी को पता चल जाता है कि हाथी कहाँ छुपा है। चित्र में हाथी कहाँ छुपा है ? ,,mcq,चींटी और हाथी छुपन-छुपाई खेल रहे हैं। चींटी को पता चल जाता है कि हाथी कहाँ छुपा है। चित्र में हाथी कहाँ छुपा है ? ,हाथी पेड़ के पीछे छुपा है।,हाथी चट्टान के पीछे छुपा है।,हाथी घर के पीछे छुपा है।,1,jumbled,में चींटी खेल पता छुपन-छुपाई हैं। रहे कहाँ को चित्र ? जाता कि छुपा हाथी है हाथी और है। है कहाँ छुपा चल हाथी चींटी,,,,,,,,,,
69faddd09c807bc6072aeec4,95e6d670-9890-4fdf-b8ca-5ae6eb13219a,6e4c74c6-00d2-46ba-90f0-5baaa4ba992d,paragraph,hi,35,M7_HI_MECH,2026-05-06T05:56:21.159Z,एक नदी थी। एक मगरमच्छ उदास बैठा था। मगरमच्छ को खुश करने कौन आया?,,mcq,एक नदी थी। एक मगरमच्छ उदास बैठा था। मगरमच्छ को खुश करने कौन आया?,खरगोश उसे खुश करने आया।,बंदर उसे खुश करने आया। ,कछुआ उसे खुश करने आया।,3,jumbled,को खुश उदास नदी करने बैठा आया? एक था। एक कौन मगरमच्छ थी। मगरमच्छ,,,,,,,,,,
69faddd0c5221c5660cd3ca2,61c407e8-06cd-4c8b-95aa-681514f670cd,6e4c74c6-00d2-46ba-90f0-5baaa4ba992d,paragraph,hi,32,M7_HI_MECH,2026-05-06T05:56:21.159Z,एक चींटी और एक कनखजूरा दोस्त थे। एक दिन वे एक मेंढक से मिलने गए। मेंढक क्या काम करता था?,,mcq,एक चींटी और एक कनखजूरा दोस्त थे। एक दिन वे एक मेंढक से मिलने गए। मेंढक क्या काम करता था?,मेंढक कपडे बनाता था।,मेंढक थैला बनाता था।,मेंढक जूते बनाता था।,3,jumbled,और से मेंढक दिन एक थे। करता दोस्त एक कनखजूरा मिलने गए। वे चींटी एक क्या था? काम मेंढक एक,,,,,,,,,,
69faddd1245ea0aba052b828,67cbbe43-42fc-49e3-b24c-c59fe417e098,6e4c74c6-00d2-46ba-90f0-5baaa4ba992d,paragraph,hi,37,M8_HI_MECH,2026-05-06T05:56:21.159Z,एक राजा और उनके मंत्री जंगल में हैं। अचानक राजा को बहुत भूख लगी। मंत्री क्या करने की कोशिश कर रहा है?,,mcq,एक राजा और उनके मंत्री जंगल में हैं। अचानक राजा को बहुत भूख लगी। मंत्री क्या करने की कोशिश कर रहा है?,रोटी बेलने की कोशिश कर रहा है।,सब्जी काटने की कोशिश कर रहा है।,खाना बनाने की कोशिश कर रहा है।,3,jumbled,कोशिश राजा है? करने की उनके जंगल और में कर अचानक को भूख एक हैं। बहुत क्या मंत्री राजा लगी। मंत्री रहा,,,,,,,,,,
